0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
151,130,26,35,23,7,0,1,5,4,4,6,55,0,0,0,8,0,435,6,0,0,0,196,0,12,176,69,10,0,0,48,-5565,24355,-32750,32764,-13830,-14570
136,130,26,37,25,6,0,1,4,1,4,8,47,0,0,0,14,1,430,6,0,0,0,148,3,13,190,57,5,15,0,51,-2884,32750,-32750,32618,-14550,-15008
115,114,37,37,25,8,0,0,2,1,5,11,43,0,0,0,37,0,424,6,0,0,0,158,1,8,178,65,3,17,0,45,1305,32750,-29895,28514,-14836,-11471
101,115,27,39,33,1,0,0,0,0,3,6,58,0,0,0,10,1,421,10,0,0,0,214,0,10,179,72,5,28,1,44,13063,32750,-18346,17010,-8850,-8947
64,124,39,40,24,6,1,2,0,0,5,9,49,1,0,0,0,0,418,8,0,0,0,119,0,7,187,53,3,0,0,42,25328,32750,-12560,3006,-7359,-9549
89,90,33,45,25,13,0,3,0,0,5,8,48,1,0,0,24,0,427,16,0,0,0,129,1,17,157,51,3,20,0,42,21980,32750,-10026,-12139,-1331,-10989
85,119,34,43,19,13,0,1,0,2,5,8,29,2,0,0,9,1,388,4,0,13,1,106,2,9,186,54,2,310,0,39,3076,-3115,-17807,-22052,289,-10526
74,127,38,43,18,18,0,0,3,1,6,8,41,1,0,0,42,0,30,3,0,17,0,176,2,7,171,75,4,208,1,37,338,-15464,-14125,-17985,7089,-7708
94,94,37,36,24,10,25,2,0,0,6,7,56,0,3,0,27,39,1,1,0,13,0,80,11,12,145,44,3,542,11,55,3733,3954,-12258,-20819,11112,-4877
119,104,43,38,4,16,1,0,7,1,8,10,30,3,0,0,4,0,92,1,2,18,679,333,24,6,135,47,0,454,205,423,-322,7363,-32654,-27322,10590,1185
110,137,42,35,40,13,1,1,2,1,6,4,94,1,0,0,1,0,3,1,0,50,919,364,0,15,124,33,4,524,511,349,-1014,1758,-17928,-13055,4735,597
204,121,40,40,49,85,18,0,7,1,6,2,120,10,0,0,27,0,4,2,1,334,868,545,8,8,132,50,8,697,929,659,-852,1941,-16581,-4739,1969,-284
220,96,52,48,29,116,1,1,12,1,18,2,118,12,0,0,0,0,6,13,2,497,899,714,3,3,96,73,5,705,1135,887,-1212,2117,-16136,-1430,577,-42
216,103,58,56,36,106,0,1,10,2,18,3,127,8,0,0,3,0,5,5,1,510,860,799,4,2,52,52,6,909,1288,1001,-1487,1703,-16011,-201,-153,137
227,155,60,62,41,126,1,1,9,2,18,2,143,14,0,0,3,0,6,3,3,521,744,782,2,2,52,45,5,1044,1503,1067,-1541,1539,-15947,155,-427,207
225,163,61,70,48,82,1,0,10,7,8,2,138,2,0,0,27,1,3,2,0,426,689,779,4,3,159,48,4,1224,1625,1050,-1549,1532,-16256,208,-502,230
239,172,7,14,29,82,0,0,21,1,5,3,101,4,0,0,0,0,0,1,0,325,520,743,10,11,15,58,9,1335,1776,960,-1608,1548,-16137,81,-491,172
226,331,14,16,32,45,1,0,12,11,4,2,134,1,0,0,0,0,1,0,0,204,409,637,5,36,29,56,5,1418,1789,855,-1816,1504,-16143,-92,-384,125
227,253,0,23,36,31,0,0,12,9,0,3,150,2,0,0,0,0,0,0,0,28,278,411,9,132,1,65,10,1456,1721,647,-1637,1489,-15987,-191,-279,145
223,194,0,5,20,2,0,0,9,10,0,2,128,2,0,0,1,0,0,0,0,0,60,188,15,225,0,81,20,1459,1625,568,-1587,1469,-15949,-256,-123,217
199,160,0,3,13,1,0,0,24,13,0,3,132,0,0,0,0,0,0,0,0,2,43,242,16,321,0,78,23,1407,1471,508,-1594,1486,-16035,-288,-126,214
191,85,0,18,21,10,63,0,15,10,0,1,135,0,5,0,0,1,0,0,0,2,16,232,21,371,0,66,25,1399,1337,436,-1604,1482,-16010,-310,-230,170
162,44,0,127,4,5,155,1,11,10,0,25,18,1,5,1,3,0,0,0,0,4,20,233,30,442,2,140,0,1365,1101,302,-1513,1536,-16000,-327,-197,203
154,23,4,284,0,12,231,5,8,4,21,26,0,0,6,0,1,0,0,0,0,4,21,231,17,480,7,309,0,1324,959,231,-1709,1494,-15972,-304,-179,262
164,24,5,390,1,5,309,18,8,3,21,22,0,0,17,0,1,0,0,0,0,12,23,247,20,512,3,377,1,1268,669,211,-1607,1623,-16011,-248,-118,314
170,28,12,492,0,13,361,88,11,2,15,17,0,0,5,0,1,0,0,0,0,8,19,257,26,551,11,394,2,1242,508,198,-1558,1426,-16036,-189,-78,348
181,41,32,626,0,8,419,132,7,4,18,13,0,0,4,0,2,0,0,0,0,22,19,263,0,711,111,459,0,1145,296,172,-1643,1471,-16013,-159,-36,394
182,74,134,826,0,18,527,168,4,4,15,14,0,0,4,1,0,0,0,0,0,22,36,341,11,922,259,454,0,961,84,94,-1616,1539,-16086,-220,91,473
98,78,351,877,0,13,674,272,2,1,32,10,0,0,2,0,1,0,0,0,0,25,29,287,3,1094,460,508,0,910,93,57,-1688,1417,-16090,-355,54,496
0,69,516,1063,0,188,706,585,0,5,34,20,1,3,4,6,0,0,0,0,0,19,30,158,0,1219,510,489,1,689,102,78,-1549,1587,-16079,-864,-24,663
1,69,768,1280,0,390,709,798,0,2,41,14,0,8,167,4,21,0,2,0,0,18,40,140,0,1440,541,487,0,517,175,98,-1686,1540,-16209,-864,-24,663
150,296,897,1454,0,582,782,907,2,4,40,17,0,10,487,11,0,0,0,0,0,0,29,122,0,1492,545,484,0,7,197,154,-1745,1686,-16382,-2077,-171,875
431,368,1097,1617,0,690,743,1013,9,4,49,22,0,19,822,11,2,0,0,2,0,10,9,171,0,1563,409,428,0,86,102,111,-1620,1919,-16328,-3194,-431,1008
609,437,1337,1805,0,844,679,1182,9,5,46,22,0,187,1034,18,27,0,0,0,0,7,15,115,8,1585,205,150,0,78,117,95,-1281,1684,-18396,-5396,-651,747
831,526,1531,1993,0,869,667,1146,14,6,46,25,0,583,1214,19,2,1,0,0,0,9,16,87,0,1483,33,15,0,17,75,58,-2136,2377,-18903,-8883,-158,920
869,642,1646,2047,1,795,445,1083,18,7,43,25,1,1066,1458,25,4,0,0,0,0,0,22,90,0,1296,31,7,0,1,50,53,-2070,2861,-20561,-11877,530,1217
1111,961,1658,2014,14,556,88,609,21,6,44,20,5,1419,1696,31,1,1,9,0,0,0,0,145,0,586,73,5,0,1,0,25,-1714,3144,-19620,-15249,1825,1550
1148,1022,1489,1823,25,250,80,11,24,6,56,28,34,1658,1669,3,7,0,9,0,0,6,0,157,0,0,116,4,0,0,0,23,-2282,3968,-24547,-18924,1847,1603
920,569,1191,1332,38,36,72,7,22,5,53,35,71,1577,1535,0,21,2,22,3,0,0,0,193,13,29,141,19,2,0,0,36,-2757,4523,-24749,-26200,2580,2034
574,165,91,559,0,400,63,4,17,4,14,36,0,918,861,2,11,0,15,2,1,0,0,153,24,24,183,19,0,10,5,36,-4440,6025,-32011,-31655,4311,3759
46,235,32,20,4,674,57,1,9,7,14,2,4,112,6,0,1,0,4,2,2,1,0,163,41,7,128,35,56,12,14,47,-5660,8911,-32750,-32764,6298,5518
456,430,22,25,5,574,53,4,11,5,0,1,0,29,1,0,13,0,0,0,0,6,0,100,9,4,0,25,0,62,1,48,-8640,16225,-24534,-32764,7143,6447
304,71,0,49,0,495,25,2,11,0,0,0,0,7,0,0,3,0,230,5,0,18,1,144,0,0,6,52,2,119,3,45,-10390,15973,-29548,-21563,642,7196
217,0,24,31,45,4,1,0,4,0,0,0,0,0,0,0,42,0,334,10,1,18,0,74,35,0,108,40,5,245,0,50,-22740,-8108,-32750,-29033,-7527,13845
164,0,14,14,10,2,0,0,7,1,6,8,71,5,0,0,44,0,360,5,1,11,0,104,10,0,115,47,9,281,4,42,-10056,-25155,-27207,-32764,-17759,22194
160,0,16,10,14,4,0,0,7,0,5,17,77,1,0,0,29,0,367,6,0,23,1,176,9,0,131,45,15,148,1,31,1473,-27142,-15166,-5889,-15387,18297
172,0,16,19,16,5,0,0,9,0,7,9,58,3,0,0,26,0,388,7,0,29,1,216,7,0,128,45,7,118,1,31,1682,-10095,-13224,10089,2494,8388
176,0,32,23,26,7,0,0,8,0,6,8,86,2,0,0,19,0,399,7,1,15,0,239,1,0,139,47,15,122,0,31,-9455,-9095,-3849,11073,11331,1653
195,0,23,24,27,5,0,0,9,0,5,7,73,2,0,0,6,0,391,18,0,15,1,203,1,0,145,47,8,129,0,27,-14438,-9225,-5577,12244,2303,490
197,0,36,32,21,11,0,0,9,0,7,8,52,0,0,0,4,0,406,7,3,13,0,185,0,0,129,45,2,108,0,29,-3958,-9799,-9399,15746,-7896,152
181,2,37,34,30,6,0,0,11,0,6,8,64,0,0,0,4,0,408,7,1,10,0,199,0,0,138,79,6,89,0,28,148,-9238,-13284,19915,-6556,-2880
187,0,36,31,30,7,1,0,5,0,5,6,65,0,0,0,1,0,397,15,0,11,0,193,0,0,153,85,13,65,0,28,-2801,-7197,-14853,24739,-3728,-5522
147,11,34,41,29,18,0,0,4,1,5,8,58,1,0,0,2,0,397,9,0,5,0,209,0,1,177,81,10,54,0,28,-2347,-4264,-16776,28950,-5386,-5064
145,17,29,33,42,19,0,1,4,0,4,6,61,1,0,0,1,0,398,7,0,5,0,199,2,0,178,82,8,52,0,41,395,-2138,-19974,31762,-6528,-3012
187,84,26,31,27,15,0,0,6,0,11,5,67,2,0,0,1,0,391,10,0,0,0,232,1,10,178,87,7,7,0,36,-1198,-552,-23033,32668,-6374,-815
116,90,30,35,31,15,0,0,0,0,6,5,65,2,0,0,0,0,393,8,0,0,0,217,0,8,194,79,7,3,0,33,-2405,1781,-26338,32764,-8183,560
132,107,29,33,32,14,1,0,4,2,4,13,62,1,0,0,5,0,397,7,0,0,0,211,1,11,201,64,6,1,0,38,-2155,5310,-31119,32764,-9818,-1158
189,109,25,34,27,1,0,1,6,1,5,6,61,1,0,1,28,0,389,6,0,0,0,181,9,16,182,62,7,0,0,40,-3365,11001,-32750,32764,-9566,-7067
180,113,27,33,28,5,0,0,5,1,4,10,57,1,0,0,11,0,394,18,1,0,0,156,0,11,192,52,6,0,1,32,-2991,20993,-32750,32764,-10779,-12482
98,108,30,33,19,17,0,3,2,1,5,8,55,1,0,0,34,0,400,6,0,0,0,152,3,8,181,98,5,4,0,38,3060,32714,-32750,32762,-10613,-13169
129,102,28,36,28,9,0,1,0,1,13,7,53,0,0,0,24,0,396,7,1,0,0,183,1,7,172,60,4,1,0,36,11852,32750,-32750,24734,1063,-8951
116,121,33,39,26,6,0,7,0,0,6,7,49,0,0,1,24,0,407,12,0,0,0,190,0,9,166,42,4,0,0,39,-664,32750,-25717,14774,-1579,-5656
112,111,28,40,23,6,0,2,2,1,4,8,47,0,0,0,22,0,420,11,0,0,0,194,0,6,161,57,4,0,0,26,22295,32750,-11656,4848,-5162,-5266
145,102,27,38,28,17,0,1,7,0,6,7,50,3,0,0,34,0,418,16,0,0,0,203,5,6,175,53,6,0,0,32,18187,32750,-14278,-8238,-2922,-6380
100,144,28,34,33,28,0,1,1,1,6,7,58,3,0,0,21,0,389,13,1,14,0,87,0,9,196,65,5,314,0,49,3536,-3321,-14262,-18560,-3062,-6254
125,138,31,38,35,23,0,0,0,1,4,6,71,3,0,0,41,0,46,4,0,20,0,200,8,9,174,59,6,213,2,36,-6094,-13888,-10342,-15845,-1767,-4926
83,121,37,41,23,21,1,0,0,1,6,8,53,2,0,0,69,0,0,4,0,13,0,177,14,4,153,56,3,383,0,73,-6275,-2120,-6708,-16961,4710,-3477
86,124,41,34,30,7,3,1,0,0,6,8,75,1,1,0,0,0,42,2,0,91,88,208,0,4,134,39,1,415,32,61,9550,2322,-29273,-22267,3980,-2164
123,123,43,35,16,20,6,1,5,1,8,9,31,1,0,0,0,0,1,1,0,10,270,288,0,6,137,40,0,378,203,218,-6368,9905,-32750,-16101,5228,1470
106,143,45,41,45,13,0,1,2,1,6,9,90,1,1,0,0,0,1,4,0,18,648,296,0,6,123,32,5,371,62,228,-1974,1331,-16889,-8669,3976,328
186,143,45,47,48,13,1,2,8,1,5,4,119,1,0,0,0,1,2,11,0,181,829,284,0,4,101,31,4,442,447,353,-750,1900,-16924,-3986,1756,-106
221,87,46,49,39,34,1,1,10,2,8,3,117,5,0,0,27,0,5,4,0,405,890,563,6,3,102,31,4,486,657,451,-1198,1665,-16061,-1570,497,27
206,90,60,45,33,172,1,1,8,3,12,3,113,9,1,0,2,1,5,4,2,495,902,704,2,4,79,33,4,553,873,636,-1331,1639,-16036,-484,-145,203
197,99,52,41,30,158,2,0,9,2,16,2,129,15,0,0,56,0,5,4,3,522,903,840,7,8,69,66,8,676,1125,811,-1317,1500,-16128,-144,-393,233
221,103,41,51,29,96,0,0,9,1,12,8,137,13,0,0,50,0,4,4,4,515,857,930,8,2,59,58,6,909,1291,900,-1295,1430,-15996,-68,-566,145
223,68,47,58,45,175,1,0,9,0,6,4,141,6,0,0,32,0,4,3,1,508,790,1045,12,1,78,84,13,1020,1511,918,-1508,1571,-16124,-52,-400,154
240,157,49,60,48,180,3,0,19,3,14,2,145,12,0,0,28,1,2,4,3,489,703,1111,4,5,89,71,7,1125,1618,903,-1481,1470,-16147,-111,-189,167
239,190,55,26,48,125,2,0,9,3,15,0,133,6,0,0,0,1,2,0,1,428,634,1063,7,5,84,47,6,1202,1659,860,-1513,1505,-16031,-168,-107,165
232,174,54,31,36,127,1,1,12,7,9,1,127,3,0,0,0,0,4,1,1,371,554,889,7,3,97,30,5,1245,1670,817,-1487,1474,-16064,-194,-26,186
223,137,49,21,48,86,1,0,10,1,6,8,134,2,0,0,17,0,2,0,0,302,494,825,7,2,152,51,13,1257,1610,756,-1485,1407,-15948,-192,7,192
233,166,18,20,49,89,0,0,10,1,7,1,127,2,0,0,12,0,0,2,0,200,425,639,12,6,15,63,12,1317,1542,668,-1472,1481,-16092,-132,-42,200
241,247,6,18,42,87,0,0,10,1,6,3,111,5,0,0,1,0,0,0,0,84,320,528,13,13,18,44,11,1313,1509,583,-1469,1475,-15976,1,-37,247
220,261,2,16,28,110,2,0,10,9,0,0,90,9,0,0,0,0,0,0,0,74,265,312,13,45,8,79,14,1297,1464,571,-1496,1400,-16066,141,1,274
215,196,2,17,34,98,2,0,8,8,0,7,146,7,0,0,0,0,1,0,0,12,201,215,13,226,2,63,16,1286,1422,535,-1436,1458,-16014,151,10,311
208,146,14,17,32,36,0,0,8,6,21,1,133,2,0,0,0,0,0,0,0,0,84,92,14,268,0,43,13,1310,1437,524,-1383,1407,-16001,78,-117,283
188,26,0,1,7,5,0,0,13,12,1,4,149,0,0,0,1,0,0,0,0,0,50,106,28,379,0,72,25,1325,1386,461,-1421,1312,-16023,12,-177,277
144,12,1,1,9,1,0,0,15,8,13,7,162,4,0,0,0,0,0,0,0,1,24,127,25,488,4,103,27,1341,1315,404,-1441,1337,-16039,-58,-208,277
155,18,3,262,13,7,1,0,12,4,20,28,129,1,0,0,0,0,0,0,0,0,9,106,30,539,2,121,22,1343,1134,333,-1520,1398,-16041,-188,-164,311
169,35,14,505,24,5,111,14,8,5,19,15,108,0,5,0,0,0,0,0,0,3,16,213,19,792,57,101,8,1264,861,205,-1595,1354,-16086,-390,-105,370
80,60,181,797,25,8,347,174,7,2,22,13,114,1,4,0,0,0,0,0,0,5,36,201,20,1076,230,112,5,1208,464,182,-1597,1391,-16094,-685,-111,420
1,62,510,1001,26,14,591,483,0,8,33,20,132,0,7,4,0,0,0,0,0,26,31,142,0,1328,503,305,3,879,87,70,-1568,1445,-16222,-1134,-85,478
84,140,758,1266,31,47,710,781,3,3,48,22,0,1,224,11,0,0,0,0,0,19,32,93,0,1477,506,393,0,581,108,96,-1563,1492,-16352,-1732,-41,553
332,311,937,1472,0,314,654,927,6,8,50,19,1,10,646,17,0,0,0,0,0,1,25,118,0,1566,440,391,0,7,177,118,-1437,1565,-16314,-2628,-207,516
453,353,1102,1662,0,566,705,1096,9,7,33,28,0,405,948,12,0,0,0,1,0,10,15,99,0,1633,376,326,1,38,100,88,-1234,1932,-16923,-4135,-626,552
698,432,1391,1879,1,593,665,1159,14,12,48,35,0,846,1082,15,0,0,0,0,0,1,27,122,2,1577,34,23,0,19,96,74,-1335,1845,-18753,-7145,-852,546
823,572,1509,1952,2,531,474,1078,17,8,53,34,2,1346,1319,25,1,1,0,0,0,0,23,98,0,1416,32,10,0,3,54,58,-2104,2337,-18990,-10821,131,912
1026,776,1538,1925,0,444,163,640,35,10,62,43,0,1593,1570,23,0,0,6,0,0,13,13,148,0,721,48,6,0,13,15,30,-2188,2783,-18851,-14311,1168,1231
1142,1023,1440,1763,1,188,71,5,29,8,59,38,3,1836,1565,5,3,0,6,0,0,11,0,184,0,10,163,11,0,15,1,31,-1642,3351,-21260,-18202,1958,1384
1125,880,1126,1287,1,36,59,5,22,6,55,36,1,1901,1398,1,13,1,14,6,0,0,0,185,8,37,170,31,0,0,0,24,-2775,4339,-26182,-23434,2103,1762
711,261,147,414,4,346,80,4,18,6,22,38,1,1426,1014,1,48,1,26,4,0,0,0,197,0,24,209,17,0,7,6,32,-4716,4261,-27153,-30786,4601,2946
0,214,43,23,34,608,115,2,0,26,12,4,68,499,7,0,46,0,8,2,2,0,0,151,20,1,109,26,31,7,5,34,-4727,8285,-32750,-32764,7802,5559
238,233,0,32,9,643,117,3,9,5,0,1,0,26,1,0,59,0,1,1,3,13,0,178,0,1,0,16,23,52,4,35,-3520,9110,-32750,-32764,7873,7931
302,165,1,64,0,512,54,4,5,0,0,0,0,4,0,0,49,0,216,10,1,3,0,148,0,0,4,46,3,12,4,36,-10385,17917,-32327,-32259,3195,10115
190,1,22,29,45,5,0,0,4,0,0,0,0,0,0,0,9,0,244,4,0,18,0,150,38,0,66,75,15,254,0,35,-14182,18254,-25678,-28226,-5951,12647
164,0,14,10,14,1,0,0,9,0,10,16,71,3,0,0,30,0,239,6,1,29,0,187,9,0,93,72,7,278,0,31,-17363,-25769,-11673,-31310,-2410,19918
162,0,10,10,14,2,0,0,7,0,8,12,63,1,0,0,13,0,235,16,0,27,0,184,10,0,122,52,9,154,0,27,-10097,-24432,-29368,-9826,-3907,20233
132,1,18,23,21,7,0,0,7,0,6,17,60,3,0,0,20,0,244,5,0,26,0,151,1,0,127,52,6,143,0,30,850,-11261,-12598,6634,2700,15677
160,0,22,25,21,8,0,0,8,0,6,8,58,1,0,0,2,0,315,7,1,23,0,147,1,0,134,47,10,104,0,31,-8646,-7198,-6958,9053,11170,10321
185,0,27,28,25,11,1,0,12,0,5,8,55,2,0,0,4,0,330,6,0,9,0,139,0,0,143,53,4,99,0,35,-14055,-8286,-4278,9509,4987,6674
163,0,30,47,25,5,0,1,10,0,5,9,70,0,0,0,4,0,336,6,0,5,1,140,0,0,143,63,5,54,1,48,-7627,-7825,-6619,11069,-4161,2718
177,12,26,35,33,3,0,1,8,1,11,7,72,1,0,0,4,0,352,6,2,2,0,139,0,0,136,53,7,36,0,38,-6141,-9017,-10209,13939,-5422,-3285
180,32,36,35,31,3,0,1,12,0,6,7,63,1,0,0,34,0,358,6,1,4,1,129,6,1,134,59,6,32,4,47,-6618,-7828,-12378,19053,-5540,-8572
134,42,34,32,31,15,0,1,1,1,12,5,76,1,0,0,31,0,357,7,1,0,0,152,5,2,173,75,7,7,0,46,-5274,-4456,-13733,23671,-6688,-10516
125,25,39,33,27,17,0,2,1,0,13,6,60,3,0,0,33,0,357,5,0,0,0,91,6,3,159,88,4,0,0,56,-4453,-2214,-16425,26824,-8176,-9476
136,96,38,32,22,11,0,1,3,1,6,6,50,1,0,0,39,0,353,10,0,0,0,91,3,6,153,84,4,3,0,57,-3506,-387,-20282,29653,-9606,-7456
101,97,51,34,18,15,0,1,2,5,6,6,49,0,0,0,32,1,358,5,1,0,1,120,2,6,130,85,3,3,0,55,-2481,1774,-23938,31990,-9981,-5302
144,122,38,34,21,23,0,3,9,1,6,7,45,1,0,0,38,0,351,13,0,0,0,105,1,6,150,57,2,11,0,52,-3362,3944,-26657,32708,-10654,-2821
134,131,34,34,18,13,0,1,5,4,6,7,42,1,0,0,29,1,366,6,0,0,0,87,1,8,166,63,5,10,0,50,-3489,6737,-30618,32764,-12584,-1631
158,131,43,32,22,15,0,1,4,2,12,7,46,1,0,0,29,0,362,6,0,0,0,106,8,20,187,88,9,37,0,44,-3156,11391,-32750,32764,-14835,-7020
149,131,28,33,19,18,0,1,5,2,4,6,46,2,1,0,25,0,368,5,0,3,0,95,6,11,183,57,3,33,0,44,3199,26624,-32750,32764,-14835,-7020
156,127,25,33,36,10,0,1,5,1,6,5,69,3,0,0,22,0,377,7,1,5,1,110,6,11,168,58,6,38,0,51,8008,32750,-32253,28877,-15972,-3574
134,128,26,29,34,5,0,1,4,3,8,4,72,0,0,0,31,0,371,4,0,2,0,120,5,9,182,95,8,31,0,51,13894,32750,-24994,22963,-13932,-2299
107,123,26,34,37,14,0,1,2,3,6,5,62,1,0,0,23,1,379,4,0,1,0,123,4,9,180,97,11,34,0,50,26060,32750,-29596,14607,-8024,-3647
105,118,27,36,27,14,0,7,1,1,4,7,41,1,0,0,21,0,369,6,2,1,0,99,0,8,182,59,6,21,0,48,29247,32750,-11373,1292,1014,-5607
85,120,36,40,29,1,0,4,0,0,6,6,54,1,0,0,27,0,372,9,0,0,0,102,0,8,169,55,5,0,0,29,19608,32750,-18619,-14200,8398,-5516
95,156,32,26,30,4,0,0,1,3,12,4,46,1,0,0,24,1,361,2,0,20,0,72,1,13,216,126,8,177,2,50,6336,659,-17390,-19764,-697,-4529
142,150,33,34,21,24,0,0,4,5,5,6,60,2,0,0,29,0,163,7,0,10,0,98,0,12,193,80,4,204,0,43,-2360,-16179,-9418,-13872,871,-703
81,133,39,40,17,24,0,0,0,1,6,8,36,2,0,0,50,0,2,4,0,10,0,173,1,6,170,98,3,84,0,40,-5429,2743,-13416,-14383,13095,3565
60,118,49,50,22,3,0,1,0,0,8,9,29,0,0,0,46,39,2,1,0,7,0,174,0,16,139,64,2,188,0,51,-2806,-2041,-21109,-16826,9012,903
101,83,49,44,33,7,0,0,1,0,8,7,51,2,0,0,1,0,39,8,0,35,60,154,0,2,151,35,4,181,14,16,69,1838,-26431,-19623,3361,969
135,60,46,35,8,9,17,0,13,1,8,8,22,0,3,0,57,0,3,11,0,19,695,371,19,3,188,46,0,187,183,68,-4758,10865,-32368,-16781,7280,1352
68,93,49,39,2,16,0,0,0,1,11,9,1,1,0,0,117,0,8,2,0,17,1084,385,4,5,137,28,2,270,78,400,-1049,981,-17311,-10592,6331,-132
107,126,51,36,39,11,20,1,2,1,18,4,74,1,0,0,116,0,7,4,1,242,1017,747,13,7,127,33,2,447,617,343,-666,2187,-17988,-6350,4030,-398
192,144,50,41,37,6,0,0,9,1,13,6,105,2,0,0,138,0,4,2,3,479,1044,934,21,6,139,33,36,560,859,610,-1338,1730,-16093,-2920,1535,-108
188,146,51,40,26,31,0,0,10,3,18,5,152,14,0,0,346,1,7,5,6,623,1112,1140,15,2,130,48,33,650,1038,863,-1261,1802,-15990,-728,114,179
203,114,56,45,37,156,1,1,6,1,10,1,112,14,0,0,495,1,10,8,4,700,1100,1177,17,2,97,52,6,694,1167,959,-1399,1728,-16065,-65,-169,266
200,107,55,48,32,121,1,0,19,1,18,2,142,8,0,0,513,3,11,8,6,752,1063,1237,24,3,117,63,6,763,1327,992,-1481,1692,-16225,29,-213,239
166,110,60,25,31,102,1,0,7,2,31,0,145,12,0,0,555,4,12,2,5,708,1018,1286,19,3,105,26,8,876,1384,986,-1459,1752,-16091,-59,-105,203
188,109,49,28,32,120,1,0,7,2,18,0,169,9,1,1,532,2,7,2,4,678,962,1245,22,3,90,32,8,890,1426,958,-1573,1643,-16089,-169,-88,144
190,104,50,28,40,145,1,0,7,1,19,0,144,8,0,0,449,3,8,2,5,624,865,1195,17,2,82,30,19,843,1427,871,-1560,1645,-16122,-249,-42,118
191,88,60,31,42,162,1,1,7,1,17,1,159,17,0,0,205,1,6,4,2,589,706,1031,10,1,60,31,6,723,1418,767,-1554,1652,-16035,-225,36,147
212,106,65,37,36,162,3,1,8,0,27,1,179,25,0,0,91,0,6,4,1,536,710,873,9,2,63,21,6,684,1222,674,-1561,1530,-15931,-188,61,185
191,186,68,26,38,170,3,3,7,2,20,1,178,11,0,0,45,0,4,0,2,437,654,780,6,3,76,21,4,683,1105,542,-1518,1665,-15998,-80,51,243
214,235,54,31,35,169,2,1,8,10,15,2,192,7,0,0,65,1,3,2,1,396,589,763,8,8,71,58,3,651,1006,464,-1451,1647,-15956,-8,7,260
203,172,60,66,51,97,1,1,8,1,15,2,173,5,0,0,90,0,9,4,0,364,542,646,10,1,74,42,2,596,957,444,-1890,1087,-16007,17,-26,269
226,166,61,65,43,94,1,1,10,1,14,3,153,5,0,0,59,0,3,3,0,365,518,530,5,0,64,38,2,577,949,476,-1463,1619,-16013,18,-57,272
197,223,65,75,57,26,0,0,9,1,11,2,152,1,0,0,72,0,3,2,0,332,521,485,5,1,63,40,2,635,961,468,-1417,1535,-15970,11,-149,294
209,152,64,65,55,74,1,1,8,1,21,2,145,1,0,0,15,0,2,9,1,208,404,398,4,1,63,37,1,684,984,481,-1484,1559,-15920,30,-217,320
154,74,41,32,41,52,1,0,9,11,9,1,180,0,0,0,16,1,0,0,0,115,224,288,1,74,82,29,7,777,1057,457,-1570,1618,-15974,45,-267,351
170,25,1,166,28,4,0,0,7,4,32,21,172,1,0,0,3,0,0,1,0,7,84,240,24,404,21,112,14,877,1018,386,-1517,1589,-16060,-5,-298,369
223,25,7,457,25,8,0,0,6,3,11,22,114,0,0,0,11,0,0,0,0,7,25,255,22,520,0,75,12,896,887,343,-1520,1505,-16033,-113,-238,415
27,32,149,746,17,6,0,3,0,5,47,20,122,0,1,0,0,0,0,0,0,6,16,201,0,765,40,107,9,916,461,203,-1559,1460,-16088,-305,-150,445
0,253,560,1052,35,19,36,94,0,15,47,19,100,0,3,2,0,0,0,0,0,28,7,259,0,1068,34,53,1,625,37,58,-1607,1684,-16174,-690,4,490
319,336,869,1360,43,14,173,435,7,4,45,25,69,0,419,7,0,0,0,0,0,15,39,185,0,1354,77,69,1,196,105,79,-1576,1699,-16241,-1322,136,611
509,450,1042,1580,40,31,208,649,13,11,55,22,36,740,831,17,2,0,0,0,0,0,15,85,2,1480,68,53,2,2,85,125,-1663,1696,-16306,-2070,195,735
989,653,1280,1753,14,38,190,724,24,7,64,24,4,1401,1168,21,0,0,0,0,0,4,32,145,7,1436,28,13,0,14,111,63,-1867,1924,-16417,-3483,-65,656
1215,927,1355,1800,1,35,90,640,25,4,63,22,6,1835,1408,16,1,0,0,0,0,0,22,161,0,1219,25,10,0,0,43,77,-1736,1943,-19189,-7787,-236,734
1332,1264,1403,1688,14,36,69,11,28,4,58,25,9,2065,1420,14,0,0,4,0,0,0,8,101,0,449,68,16,1,3,19,21,-1865,2225,-21112,-13598,1742,1412
1429,1440,1207,1303,37,29,66,14,26,6,45,28,24,2178,1398,4,26,0,6,1,0,0,0,144,9,4,152,8,2,3,2,52,-1629,3106,-21947,-18818,3278,1574
1410,1314,749,537,34,172,66,6,30,6,54,32,47,1984,1234,2,1,0,8,1,0,0,0,139,0,37,152,6,1,3,6,41,-2255,3290,-22622,-25129,4114,1693
742,1079,41,27,29,366,125,7,27,16,19,14,60,1503,585,0,37,0,19,11,0,0,0,148,0,40,151,42,29,13,15,30,-5546,5113,-26891,-31281,7071,3397
0,605,43,62,13,515,38,4,0,34,12,7,0,679,3,0,50,1,5,4,1,1,0,175,17,17,138,60,36,12,2,44,-6231,5790,-30336,-32764,11537,6576
