1433,860,1256,930,975,1173,1207,705,370,577,589,68,69,385,22,306,670,1226,1435,1766,1220,1814,1613,2407,1113,1113,484,841,1087,216,788,86,-738,1455,-8279,103,-257,-4
1443,877,1246,982,1082,1219,1253,761,411,612,622,86,70,420,22,301,625,1210,1401,1718,1156,1732,1566,2375,1123,1085,503,829,1049,236,801,78,-741,1427,-8224,41,-275,-37
1468,893,1244,1039,1184,1256,1307,809,439,633,641,95,71,441,22,264,575,1203,1379,1701,1068,1670,1517,2357,1121,1056,508,774,993,237,786,71,-753,1446,-8235,-5,-250,-53
1523,910,1241,1102,1292,1311,1368,841,456,659,660,99,72,465,22,241,504,1204,1361,1715,996,1592,1479,2345,1119,1004,509,658,899,221,741,47,-741,1447,-8230,-23,-271,-29
1570,933,1241,1176,1428,1373,1464,890,461,690,678,102,83,483,23,202,457,1207,1347,1651,885,1502,1425,2323,1101,946,501,644,821,212,687,37,-725,1446,-8223,-65,-264,-22
1600,939,1227,1272,1594,1449,1559,977,503,735,710,114,86,512,23,204,362,1178,1315,1547,675,1392,1324,2225,1132,923,516,671,822,216,682,37,-722,1449,-8236,-115,-244,-56
1599,931,1204,1350,1739,1546,1676,1120,581,806,756,141,102,545,23,243,260,1127,1268,1414,510,1234,1189,2064,1175,920,545,702,837,245,705,42,-778,1479,-8209,-148,-251,-81
1605,923,1179,1464,1912,1664,1773,1280,652,865,805,190,115,595,26,265,163,1085,1218,1217,275,1053,1079,1888,1215,922,566,743,871,276,723,45,-773,1507,-8228,-239,-260,-65
1611,905,1147,1594,2056,1784,1899,1452,710,920,858,258,127,648,31,324,78,1046,1170,959,117,844,908,1672,1240,926,586,785,897,297,746,54,-764,1529,-8242,-234,-289,-89
1588,873,1074,1778,2104,1920,2000,1630,775,976,941,377,157,707,37,416,29,991,1118,522,36,622,761,1401,1263,958,630,898,953,321,790,73,-768,1566,-8215,-209,-362,-119
1529,808,918,1845,2106,2033,2061,1768,811,1042,1057,460,156,750,42,490,27,911,1056,237,33,416,618,1142,1314,1045,720,1019,1002,360,874,98,-797,1587,-8202,-185,-401,-223
1422,668,712,1851,2051,2100,2135,1873,857,1133,1211,533,174,749,49,594,25,797,969,41,29,264,412,905,1390,1209,826,1148,1116,419,974,133,-832,1649,-8173,-250,-432,-284
1191,511,473,1692,1857,2127,2246,1958,949,1228,1372,611,237,757,97,661,24,640,875,21,27,132,241,638,1515,1399,977,1297,1357,503,950,277,-762,1742,-8180,-192,-277,-501
1024,384,276,1492,1682,2082,2250,1998,1019,1272,1479,691,318,731,189,675,24,535,765,20,24,70,96,369,1617,1583,1125,1427,1480,692,1028,522,-896,1530,-8164,91,-314,-557
822,281,181,1362,1573,2022,2148,1967,1067,1322,1575,740,408,717,253,727,23,425,666,20,23,25,44,226,1739,1716,1208,1518,1550,819,1137,597,-972,1507,-8187,143,-422,-377
641,204,149,1243,1498,1978,2074,1938,1095,1334,1578,785,487,758,265,786,23,349,648,20,22,22,26,192,1833,1805,1238,1572,1584,856,1242,627,-914,1602,-8074,-143,-756,-152
